"","country","c3","year","gini","areacovr","popcovr","continent","subregion","region","incomegroup","population","quality","qscore","source","GENFS","GENFLossWaste","GENfoodloss","policyFL","causesofDistributionLevelLoss","GENendUserWaste","endUserFWaste","policyFW","GENsustainagri","GENwater","nviroimpactagriconwater","suswaterwithdrawal","waterscarcity","watermngmnt","waterTradeImpact","fisherysust","GENlanduse","nviroimpactagriconland","landuse","anifeedbiofuelsImpactLand","landownership","agrisubsidies","policyAnimalWelfare","disversAgriSystem","nviroBiodiversity","agroEconomicIndicators","landproductivity","landusers","finaccessprotectionsLandUsers","GENAirGHGemissions","nviroimpactagriconair","climchngmitigation","opp4investinginsusagri","GENnutchalleng","lifequal","c3year","dat10$c3year"
"143","Germany","DEU",2007,31.33,"All","All","Europe","Western Europe","Europe and Central Asia","High income",81344457,"Average",11,"World Bank",64.5277824992448,62.8227774393013,70.187890641022,50,75,58.2195816882259,40.4888416578108,74.0740740740741,72.9472307787449,62.2075225656852,95.2257934713023,99.9941575875275,79.6521739130435,100,2.86809702868097,28.1053952321205,60.6598261156701,54.2045614420191,72.4356419332894,87.4690559025674,99.9675477976505,33.3333333333333,85.7142857142857,41.8685121107267,58.6961226161206,72.6171313401239,34.0283569641368,45.0565816538509,98.6235626800831,95.9743436548794,90.6150424100728,100,98.6111111111111,64.2825894422751,76.7090966656576,"DEU 2007","DEU 2007"
"144","Germany","DEU",2013,31.15,"All","All","Europe","Western Europe","Europe and Central Asia","High income",81265139,"Average",11,"World Bank",64.5277824992448,62.8227774393013,70.187890641022,50,75,58.2195816882259,40.4888416578108,74.0740740740741,72.9472307787449,62.2075225656852,95.2257934713023,99.9941575875275,79.6521739130435,100,2.86809702868097,28.1053952321205,60.6598261156701,54.2045614420191,72.4356419332894,87.4690559025674,99.9675477976505,33.3333333333333,85.7142857142857,41.8685121107267,58.6961226161206,72.6171313401239,34.0283569641368,45.0565816538509,98.6235626800831,95.9743436548794,90.6150424100728,100,98.6111111111111,64.2825894422751,76.7090966656576,"DEU 2013","DEU 2013"
"145","Djibouti","DJI",1996,44.8,"All","All","Africa","Eastern Africa","Middle East and North Africa","Lower middle income",643682,"Low",13,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DJI 1996","DJI 1996"
"146","Djibouti","DJI",2013,44.13,"All","All","Africa","Eastern Africa","Middle East and North Africa","Lower middle income",896688,"Average",13,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DJI 2013","DJI 2013"
"147","Denmark","DNK",2003,25.63,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5386968,"Average",11,"World Bank",69.9389672224193,60.1006680088375,70.1365811002916,50,75,53.8282223266787,24.9734325185972,79.6296296296296,75.836768439337,73.2913131098341,99.1318243612592,99.8765846977706,93.8260869565217,100,33.3222738332227,44.792973651192,56.2289268193578,50.5395108588286,79.6209568989781,97.2722174498671,99.9553164472726,0,85.7142857142857,27.3356401384083,50.3801461789946,87.843405727804,30.7756463719766,43.3745112380423,88.8888888888889,97.9900653888192,95.3142669992523,100,99.3055555555556,72.7925918254812,73.1586912693159,"DNK 2003","DNK 2003"
"148","Denmark","DNK",2006,25.91,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5444303,"Average",11,"World Bank",69.9389672224193,60.1006680088375,70.1365811002916,50,75,53.8282223266787,24.9734325185972,79.6296296296296,75.836768439337,73.2913131098341,99.1318243612592,99.8765846977706,93.8260869565217,100,33.3222738332227,44.792973651192,56.2289268193578,50.5395108588286,79.6209568989781,97.2722174498671,99.9553164472726,0,85.7142857142857,27.3356401384083,50.3801461789946,87.843405727804,30.7756463719766,43.3745112380423,88.8888888888889,97.9900653888192,95.3142669992523,100,99.3055555555556,72.7925918254812,73.1586912693159,"DNK 2006","DNK 2006"
"149","Denmark","DNK",2009,26.7,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5526447,"Average",11,"World Bank",69.9389672224193,60.1006680088375,70.1365811002916,50,75,53.8282223266787,24.9734325185972,79.6296296296296,75.836768439337,73.2913131098341,99.1318243612592,99.8765846977706,93.8260869565217,100,33.3222738332227,44.792973651192,56.2289268193578,50.5395108588286,79.6209568989781,97.2722174498671,99.9553164472726,0,85.7142857142857,27.3356401384083,50.3801461789946,87.843405727804,30.7756463719766,43.3745112380423,88.8888888888889,97.9900653888192,95.3142669992523,100,99.3055555555556,72.7925918254812,73.1586912693159,"DNK 2009","DNK 2009"
"150","Denmark","DNK",2012,27.79,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5610660,"Average",11,"World Bank",69.9389672224193,60.1006680088375,70.1365811002916,50,75,53.8282223266787,24.9734325185972,79.6296296296296,75.836768439337,73.2913131098341,99.1318243612592,99.8765846977706,93.8260869565217,100,33.3222738332227,44.792973651192,56.2289268193578,50.5395108588286,79.6209568989781,97.2722174498671,99.9553164472726,0,85.7142857142857,27.3356401384083,50.3801461789946,87.843405727804,30.7756463719766,43.3745112380423,88.8888888888889,97.9900653888192,95.3142669992523,100,99.3055555555556,72.7925918254812,73.1586912693159,"DNK 2012","DNK 2012"
"151","Denmark","DNK",2015,28.17,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5688695,"Average",11,"World Bank",69.9389672224193,60.1006680088375,70.1365811002916,50,75,53.8282223266787,24.9734325185972,79.6296296296296,75.836768439337,73.2913131098341,99.1318243612592,99.8765846977706,93.8260869565217,100,33.3222738332227,44.792973651192,56.2289268193578,50.5395108588286,79.6209568989781,97.2722174498671,99.9553164472726,0,85.7142857142857,27.3356401384083,50.3801461789946,87.843405727804,30.7756463719766,43.3745112380423,88.8888888888889,97.9900653888192,95.3142669992523,100,99.3055555555556,72.7925918254812,73.1586912693159,"DNK 2015","DNK 2015"
"152","Dominican Republic","DOM",1992,51.36,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",7468551,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 1992","DOM 1992"
"153","Dominican Republic","DOM",1995,50.4,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",7892423,"Low",13,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 1995","DOM 1995"
"154","Dominican Republic","DOM",1997,48.92,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",8163472,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 1997","DOM 1997"
"155","Dominican Republic","DOM",1998,47.3,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",8296375,"Low",13,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 1998","DOM 1998"
"156","Dominican Republic","DOM",2001,50.37,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",8697126,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 2001","DOM 2001"
"157","Dominican Republic","DOM",2004,51.99,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",9102998,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 2004","DOM 2004"
"158","Dominican Republic","DOM",2007,48.6,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",9504353,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 2007","DOM 2007"
"159","Dominican Republic","DOM",2010,46.95,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",9897985,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 2010","DOM 2010"
"160","Dominican Republic","DOM",2013,46.97,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",10281296,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 2013","DOM 2013"
"161","Dominican Republic","DOM",2016,45.28,"All","All","Americas","Caribbean","Latin America and the Caribbean","Upper middle income",10648791,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOM 2016","DOM 2016"
"162","Algeria","DZA",1995,35.33,"All","All","Africa","Northern Africa","Middle East and North Africa","Upper middle income",28904298,"Average",13,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DZA 1995","DZA 1995"
"163","Ecuador","ECU",1995,50.97,"Urban","All","Americas","South America","Latin America and the Caribbean","Upper middle income",11440583,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ECU 1995","ECU 1995"
"164","Ecuador","ECU",2000,56.38,"All","All","Americas","South America","Latin America and the Caribbean","Upper middle income",12628596,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ECU 2000","ECU 2000"
"165","Ecuador","ECU",2005,53.09,"All","All","Americas","South America","Latin America and the Caribbean","Upper middle income",13735233,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ECU 2005","ECU 2005"
"166","Ecuador","ECU",2008,49.73,"All","All","Americas","South America","Latin America and the Caribbean","Upper middle income",14447562,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ECU 2008","ECU 2008"
"167","Ecuador","ECU",2011,45.88,"All","All","Americas","South America","Latin America and the Caribbean","Upper middle income",15177355,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ECU 2011","ECU 2011"
"168","Ecuador","ECU",2014,44.99,"All","All","Americas","South America","Latin America and the Caribbean","Upper middle income",15903112,"Average",11,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ECU 2014","ECU 2014"
"169","Egypt","EGY",1991,32,"All","All","Africa","Northern Africa","Middle East and North Africa","Lower middle income",58752390,"Average",13,"World Bank",57.3459723956902,59.0558507802969,83.8423219426784,100,50,43.5643063038085,73.6450584484591,16.6666666666667,77.2774034158955,80.6740818655597,94.5734685932053,94.7965391178953,41.3478260869565,100,53.5206075352061,65.6210790464241,54.1257065020389,31.5591130593623,78.5842919761979,99.4288668734091,71.5282968426884,0,28.5714285714286,83.7370242214533,59.4367600350558,37.1474847513522,49.8748957464554,19.1958489759951,6.21403912543153,97.0324218800879,93.0838157296239,100,70.8333333333333,54.7543718590573,66.2237121030409,"EGY 1991","EGY 1991"
"170","Egypt","EGY",1997,37.4,"All","All","Africa","Northern Africa","Middle East and North Africa","Lower middle income",66151117,"Low",13,"World Bank",57.3459723956902,59.0558507802969,83.8423219426784,100,50,43.5643063038085,73.6450584484591,16.6666666666667,77.2774034158955,80.6740818655597,94.5734685932053,94.7965391178953,41.3478260869565,100,53.5206075352061,65.6210790464241,54.1257065020389,31.5591130593623,78.5842919761979,99.4288668734091,71.5282968426884,0,28.5714285714286,83.7370242214533,59.4367600350558,37.1474847513522,49.8748957464554,19.1958489759951,6.21403912543153,97.0324218800879,93.0838157296239,100,70.8333333333333,54.7543718590573,66.2237121030409,"EGY 1997","EGY 1997"
"171","Egypt","EGY",2009,31.1,"All","All","Africa","Northern Africa","Middle East and North Africa","Lower middle income",82465022,"Average",13,"World Bank",57.3459723956902,59.0558507802969,83.8423219426784,100,50,43.5643063038085,73.6450584484591,16.6666666666667,77.2774034158955,80.6740818655597,94.5734685932053,94.7965391178953,41.3478260869565,100,53.5206075352061,65.6210790464241,54.1257065020389,31.5591130593623,78.5842919761979,99.4288668734091,71.5282968426884,0,28.5714285714286,83.7370242214533,59.4367600350558,37.1474847513522,49.8748957464554,19.1958489759951,6.21403912543153,97.0324218800879,93.0838157296239,100,70.8333333333333,54.7543718590573,66.2237121030409,"EGY 2009","EGY 2009"
"172","Egypt","EGY",2015,31.82,"All","All","Africa","Northern Africa","Middle East and North Africa","Lower middle income",93778172,"Average",13,"World Bank",57.3459723956902,59.0558507802969,83.8423219426784,100,50,43.5643063038085,73.6450584484591,16.6666666666667,77.2774034158955,80.6740818655597,94.5734685932053,94.7965391178953,41.3478260869565,100,53.5206075352061,65.6210790464241,54.1257065020389,31.5591130593623,78.5842919761979,99.4288668734091,71.5282968426884,0,28.5714285714286,83.7370242214533,59.4367600350558,37.1474847513522,49.8748957464554,19.1958489759951,6.21403912543153,97.0324218800879,93.0838157296239,100,70.8333333333333,54.7543718590573,66.2237121030409,"EGY 2015","EGY 2015"
"173","Spain","ESP",2004,33.3,"All","All","Europe","Southern Europe","Europe and Central Asia","High income",43351668,"Average",11,"World Bank",69.425745192335,73.0492824942137,76.2400028108342,50,100,71.0550822963259,42.826780021254,96.2962962962963,70.0338771580436,51.0057586248923,92.6683262542718,98.9659382823851,56.4782608695652,0,46.7337609673376,55.7089084065245,62.1780843011702,24.5813029839788,70.7696104449027,93.3857678903359,99.9855859507331,0,71.4285714285714,100,68.3925047081338,57.1659238376371,28.3569641367807,33.2945556216207,93.73243771242,96.9177885480683,92.8172401192379,100,61.8055555555556,68.0966939401066,78.4416811155115,"ESP 2004","ESP 2004"
"174","Spain","ESP",2007,34.14,"All","All","Europe","Southern Europe","Europe and Central Asia","High income",45393858,"Average",11,"World Bank",69.425745192335,73.0492824942137,76.2400028108342,50,100,71.0550822963259,42.826780021254,96.2962962962963,70.0338771580436,51.0057586248923,92.6683262542718,98.9659382823851,56.4782608695652,0,46.7337609673376,55.7089084065245,62.1780843011702,24.5813029839788,70.7696104449027,93.3857678903359,99.9855859507331,0,71.4285714285714,100,68.3925047081338,57.1659238376371,28.3569641367807,33.2945556216207,93.73243771242,96.9177885480683,92.8172401192379,100,61.8055555555556,68.0966939401066,78.4416811155115,"ESP 2007","ESP 2007"
"175","Spain","ESP",2010,35.25,"All","All","Europe","Southern Europe","Europe and Central Asia","High income",46788630,"Average",11,"World Bank",69.425745192335,73.0492824942137,76.2400028108342,50,100,71.0550822963259,42.826780021254,96.2962962962963,70.0338771580436,51.0057586248923,92.6683262542718,98.9659382823851,56.4782608695652,0,46.7337609673376,55.7089084065245,62.1780843011702,24.5813029839788,70.7696104449027,93.3857678903359,99.9855859507331,0,71.4285714285714,100,68.3925047081338,57.1659238376371,28.3569641367807,33.2945556216207,93.73243771242,96.9177885480683,92.8172401192379,100,61.8055555555556,68.0966939401066,78.4416811155115,"ESP 2010","ESP 2010"
"176","Spain","ESP",2013,36.18,"All","All","Europe","Southern Europe","Europe and Central Asia","High income",46697553,"Average",11,"World Bank",69.425745192335,73.0492824942137,76.2400028108342,50,100,71.0550822963259,42.826780021254,96.2962962962963,70.0338771580436,51.0057586248923,92.6683262542718,98.9659382823851,56.4782608695652,0,46.7337609673376,55.7089084065245,62.1780843011702,24.5813029839788,70.7696104449027,93.3857678903359,99.9855859507331,0,71.4285714285714,100,68.3925047081338,57.1659238376371,28.3569641367807,33.2945556216207,93.73243771242,96.9177885480683,92.8172401192379,100,61.8055555555556,68.0966939401066,78.4416811155115,"ESP 2013","ESP 2013"
"177","Estonia","EST",1993,39.5,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",1488059,"Average",11,"World Bank",64.3311251160545,59.22754827854,93.6913401265361,100,75,37.6876783735425,36.3443145589798,38.8888888888889,71.690218870629,57.1531438119657,99.7298337682455,99.9985960094058,84.8260869565217,0,32.03199882032,98.3688833124216,59.6407105696656,59.8185862733963,81.7157799479213,97.0892243853389,95.4996732103772,0,71.4285714285714,33.3910034602076,86.4647984969508,73.8368949359259,49.2910758965805,38.2815571658847,64.4963024415482,98.2768022302558,95.985009226043,100,68.75,65.3814676337271,71.1857697408835,"EST 1993","EST 1993"
"178","Estonia","EST",1995,30.06,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",1433024,"Average",13,"World Bank",64.3311251160545,59.22754827854,93.6913401265361,100,75,37.6876783735425,36.3443145589798,38.8888888888889,71.690218870629,57.1531438119657,99.7298337682455,99.9985960094058,84.8260869565217,0,32.03199882032,98.3688833124216,59.6407105696656,59.8185862733963,81.7157799479213,97.0892243853389,95.4996732103772,0,71.4285714285714,33.3910034602076,86.4647984969508,73.8368949359259,49.2910758965805,38.2815571658847,64.4963024415482,98.2768022302558,95.985009226043,100,68.75,65.3814676337271,71.1857697408835,"EST 1995","EST 1995"
"179","Estonia","EST",2001,36.01,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",1391729,"Average",13,"World Bank",64.3311251160545,59.22754827854,93.6913401265361,100,75,37.6876783735425,36.3443145589798,38.8888888888889,71.690218870629,57.1531438119657,99.7298337682455,99.9985960094058,84.8260869565217,0,32.03199882032,98.3688833124216,59.6407105696656,59.8185862733963,81.7157799479213,97.0892243853389,95.4996732103772,0,71.4285714285714,33.3910034602076,86.4647984969508,73.8368949359259,49.2910758965805,38.2815571658847,64.4963024415482,98.2768022302558,95.985009226043,100,68.75,65.3814676337271,71.1857697408835,"EST 2001","EST 2001"
"180","Estonia","EST",2003,34.91,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",1372909,"Average",13,"World Bank",64.3311251160545,59.22754827854,93.6913401265361,100,75,37.6876783735425,36.3443145589798,38.8888888888889,71.690218870629,57.1531438119657,99.7298337682455,99.9985960094058,84.8260869565217,0,32.03199882032,98.3688833124216,59.6407105696656,59.8185862733963,81.7157799479213,97.0892243853389,95.4996732103772,0,71.4285714285714,33.3910034602076,86.4647984969508,73.8368949359259,49.2910758965805,38.2815571658847,64.4963024415482,98.2768022302558,95.985009226043,100,68.75,65.3814676337271,71.1857697408835,"EST 2003","EST 2003"
"181","Estonia","EST",2007,31.18,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",1344072,"Average",11,"World Bank",64.3311251160545,59.22754827854,93.6913401265361,100,75,37.6876783735425,36.3443145589798,38.8888888888889,71.690218870629,57.1531438119657,99.7298337682455,99.9985960094058,84.8260869565217,0,32.03199882032,98.3688833124216,59.6407105696656,59.8185862733963,81.7157799479213,97.0892243853389,95.4996732103772,0,71.4285714285714,33.3910034602076,86.4647984969508,73.8368949359259,49.2910758965805,38.2815571658847,64.4963024415482,98.2768022302558,95.985009226043,100,68.75,65.3814676337271,71.1857697408835,"EST 2007","EST 2007"
"182","Estonia","EST",2010,32,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",1332102,"Average",11,"World Bank",64.3311251160545,59.22754827854,93.6913401265361,100,75,37.6876783735425,36.3443145589798,38.8888888888889,71.690218870629,57.1531438119657,99.7298337682455,99.9985960094058,84.8260869565217,0,32.03199882032,98.3688833124216,59.6407105696656,59.8185862733963,81.7157799479213,97.0892243853389,95.4996732103772,0,71.4285714285714,33.3910034602076,86.4647984969508,73.8368949359259,49.2910758965805,38.2815571658847,64.4963024415482,98.2768022302558,95.985009226043,100,68.75,65.3814676337271,71.1857697408835,"EST 2010","EST 2010"
"183","Estonia","EST",2013,35.08,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",1321560,"Average",11,"World Bank",64.3311251160545,59.22754827854,93.6913401265361,100,75,37.6876783735425,36.3443145589798,38.8888888888889,71.690218870629,57.1531438119657,99.7298337682455,99.9985960094058,84.8260869565217,0,32.03199882032,98.3688833124216,59.6407105696656,59.8185862733963,81.7157799479213,97.0892243853389,95.4996732103772,0,71.4285714285714,33.3910034602076,86.4647984969508,73.8368949359259,49.2910758965805,38.2815571658847,64.4963024415482,98.2768022302558,95.985009226043,100,68.75,65.3814676337271,71.1857697408835,"EST 2013","EST 2013"
"184","Ethiopia","ETH",1996,46.4,"All","All","Africa","Eastern Africa","Sub-Saharan Africa","Low income",57309880,"Average",13,"World Bank",68.1360610276541,91.8868503464851,79.2268769133158,100,25,99.7993337422159,99.5749202975558,100,70.6805336544754,56.6715344883499,92.9231812444392,99.6407595679695,87.4782608695652,0,33.5655828356558,100,61.5186589262356,26.6357626435675,54.4211913658321,99.6573107153005,54.326124002061,33.3333333333333,28.5714285714286,79.5847750865052,66.0197833649007,67.8819255678067,73.9783152627189,43.2113426826433,41.370728182621,93.8514075488408,85.6684463133791,100,63.1944444444444,59.5688375033811,40.3475526843378,"ETH 1996","ETH 1996"
"185","Ethiopia","ETH",1997,45.9,"All","All","Africa","Eastern Africa","Sub-Saharan Africa","Low income",60976450,"Low",13,"World Bank",68.1360610276541,91.8868503464851,79.2268769133158,100,25,99.7993337422159,99.5749202975558,100,70.6805336544754,56.6715344883499,92.9231812444392,99.6407595679695,87.4782608695652,0,33.5655828356558,100,61.5186589262356,26.6357626435675,54.4211913658321,99.6573107153005,54.326124002061,33.3333333333333,28.5714285714286,79.5847750865052,66.0197833649007,67.8819255678067,73.9783152627189,43.2113426826433,41.370728182621,93.8514075488408,85.6684463133791,100,63.1944444444444,59.5688375033811,40.3475526843378,"ETH 1997","ETH 1997"
"186","Ethiopia","ETH",2005,29.81,"All","All","Africa","Eastern Africa","Sub-Saharan Africa","Low income",76727083,"Average",13,"World Bank",68.1360610276541,91.8868503464851,79.2268769133158,100,25,99.7993337422159,99.5749202975558,100,70.6805336544754,56.6715344883499,92.9231812444392,99.6407595679695,87.4782608695652,0,33.5655828356558,100,61.5186589262356,26.6357626435675,54.4211913658321,99.6573107153005,54.326124002061,33.3333333333333,28.5714285714286,79.5847750865052,66.0197833649007,67.8819255678067,73.9783152627189,43.2113426826433,41.370728182621,93.8514075488408,85.6684463133791,100,63.1944444444444,59.5688375033811,40.3475526843378,"ETH 2005","ETH 2005"
"187","Finland","FIN",2003,27.68,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5227103,"Average",11,"World Bank",68.6628530572175,63.8436520025657,100,100,100,41.2459345041693,31.4558979808714,50,71.8718345374337,56.3723519990928,99.4805784902015,99.9982789792717,83.4782608695652,0,32.2163238221632,94.3538268506901,61.0996729308066,84.6971065989509,95.7322392042868,95.4118173763017,99.6793738881068,0,71.4285714285714,35.4671280276817,82.2480475095301,86.7598831948474,26.1884904086739,46.7646794620467,66.2665810296072,98.1434786824017,95.6738810092979,100,72.9166666666667,70.028675278324,72.3751026783273,"FIN 2003","FIN 2003"
"188","Finland","FIN",2006,28,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5277570,"Average",11,"World Bank",68.6628530572175,63.8436520025657,100,100,100,41.2459345041693,31.4558979808714,50,71.8718345374337,56.3723519990928,99.4805784902015,99.9982789792717,83.4782608695652,0,32.2163238221632,94.3538268506901,61.0996729308066,84.6971065989509,95.7322392042868,95.4118173763017,99.6793738881068,0,71.4285714285714,35.4671280276817,82.2480475095301,86.7598831948474,26.1884904086739,46.7646794620467,66.2665810296072,98.1434786824017,95.6738810092979,100,72.9166666666667,70.028675278324,72.3751026783273,"FIN 2006","FIN 2006"
"189","Finland","FIN",2009,27.45,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5342646,"Average",11,"World Bank",68.6628530572175,63.8436520025657,100,100,100,41.2459345041693,31.4558979808714,50,71.8718345374337,56.3723519990928,99.4805784902015,99.9982789792717,83.4782608695652,0,32.2163238221632,94.3538268506901,61.0996729308066,84.6971065989509,95.7322392042868,95.4118173763017,99.6793738881068,0,71.4285714285714,35.4671280276817,82.2480475095301,86.7598831948474,26.1884904086739,46.7646794620467,66.2665810296072,98.1434786824017,95.6738810092979,100,72.9166666666667,70.028675278324,72.3751026783273,"FIN 2009","FIN 2009"
"190","Finland","FIN",2012,27.09,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5412980,"Average",11,"World Bank",68.6628530572175,63.8436520025657,100,100,100,41.2459345041693,31.4558979808714,50,71.8718345374337,56.3723519990928,99.4805784902015,99.9982789792717,83.4782608695652,0,32.2163238221632,94.3538268506901,61.0996729308066,84.6971065989509,95.7322392042868,95.4118173763017,99.6793738881068,0,71.4285714285714,35.4671280276817,82.2480475095301,86.7598831948474,26.1884904086739,46.7646794620467,66.2665810296072,98.1434786824017,95.6738810092979,100,72.9166666666667,70.028675278324,72.3751026783273,"FIN 2012","FIN 2012"
"191","Finland","FIN",2015,27.1,"All","All","Europe","Northern Europe","Europe and Central Asia","High income",5481966,"Average",11,"World Bank",68.6628530572175,63.8436520025657,100,100,100,41.2459345041693,31.4558979808714,50,71.8718345374337,56.3723519990928,99.4805784902015,99.9982789792717,83.4782608695652,0,32.2163238221632,94.3538268506901,61.0996729308066,84.6971065989509,95.7322392042868,95.4118173763017,99.6793738881068,0,71.4285714285714,35.4671280276817,82.2480475095301,86.7598831948474,26.1884904086739,46.7646794620467,66.2665810296072,98.1434786824017,95.6738810092979,100,72.9166666666667,70.028675278324,72.3751026783273,"FIN 2015","FIN 2015"
"192","Fiji","FJI",2009,40.38,"All","All","Oceania","Melanesia","East Asia and the Pacific","Upper middle income",851967,"Average",13,"World Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FJI 2009","FJI 2009"
